id,document,label
9985616,"[8730, 842, 2257, 14207, 3045, 81, 8567, 3270, 1386, 10531, 5357, 1145, 9302, 12317, 8730, 9327, 1062, 14207, 5318, 6601, 8143, 81, 5672, 11408, 3852, 11149, 10578, 56, 9392, 4272, 4616, 2457, 2, 11515, 13005]",1
8314793,"[7561, 10634, 6724, 9358, 8450, 3270, 1361, 10634, 3611, 1371, 11413, 9312, 3354]",1
3246640,"[2018, 9290, 11397, 5860, 3270, 4244]",1
9538279,"[1594, 5652, 10557, 10242, 10497, 14207, 3316, 8752, 11287, 1139, 9659, 9618, 10578, 2705, 3811, 842, 9302, 3270, 11408, 2457]",1
8193979,"[9683, 5003, 10497, 3852, 2329, 10634, 3235, 12251, 3045, 493, 10601, 14425, 1]",1
9686069,"[1661, 10603, 11633, 4048, 9529, 56, 3493, 10603, 8758, 14294, 13035, 9327, 8587, 3270, 5969, 4802, 682]",1
8676382,"[174, 13935, 10634, 14964, 2895, 3354, 221, 13935, 10531, 11412, 3354, 6397]",0
9934075,"[7287, 10557, 9937, 6198, 14294, 8062, 8931, 8809, 5116, 1505, 14855, 14294, 1229, 11998, 8567, 14207, 8158, 3270, 6700, 4189, 2522, 1]",0
9335072,"[1691, 3293, 14616, 10206, 5003, 2670, 81]",0
3990414,"[6397, 81, 117, 1, 4345, 9327, 6599]",0
2959639,"[2670, 11210, 9327, 3708, 3432, 14294, 6284, 3953, 1372, 14440, 12030, 3270, 9659, 2, 9592, 7208, 8704, 1395, 682]",1
410802,"[5047, 14379, 1361, 10634, 11607, 9302, 1944]",0
8839641,"[11683, 10634, 12251, 2024, 14310, 9659, 10603, 7030, 4244, 7031, 2077, 3364, 11408, 842, 9302, 12251, 3270, 8866, 10531, 2120, 2058, 9659]",0
8197704,"[7336, 7426, 9659, 81, 11408, 2457, 11149, 3354, 81]",1
354694,"[3646, 10634, 10006, 2406, 9244, 11736, 9789, 350, 56, 2434, 9789, 3001, 3001, 11998, 8713, 749]",1
8148332,"[11761, 221, 10603, 2342, 13453, 4037, 2670, 350, 350]",1
7700225,"[4133, 10603, 9460, 10634, 8756, 3852, 901, 12465, 8866, 3045, 81, 81]",1
6303204,"[6416, 5322, 6551, 6976, 3270, 9659, 2, 2, 8105, 564]",1
5085129,"[12647, 9346, 9659, 9618, 3420]",0
9798538,"[2964, 10531, 4101, 1505, 10593, 3111, 10557, 1164, 10497, 14526, 2990, 350, 350, 5690, 4489, 8809, 4192]",0
5860116,"[4634, 5047, 1505, 14118, 8984, 14191, 10634, 3859, 5690, 842, 11149, 2670, 11397, 14827]",0
9591294,"[10711, 1371, 9659, 8612, 350]",1
10182157,"[12194, 10966, 12194, 10634, 6572, 6539, 9296, 4273, 81, 81, 1, 7031, 8062, 4552, 8062, 3354, 8494, 9159, 8752, 2024, 1, 4993, 10557, 5022, 9077, 3166, 3038, 81, 96, 5022, 5326, 3852, 5693, 7347, 14526, 10574, 1963, 14207, 3354, 81, 81]",0
9844977,"[1066, 11782, 10557, 10692, 4683, 3517, 8567, 350]",0
