id,document,label
7563325,"[3924, 10634, 8582, 3354, 11936]",0
9683709,"[8567, 3162, 682, 9981, 8149, 4802, 2297, 14207, 2321, 12829, 10634, 3038, 81, 81]",0
10123756,"[9239, 1032, 9318, 8062, 10711, 9659, 3270, 3728, 10788, 7613, 9327, 2735, 5322, 8809, 4049, 81]",0
1267304,"[1, 4591, 4802, 6269, 2915, 3270, 11609, 11513, 10943, 13421, 13443, 10059, 9659]",0
7528008,"[7143, 9349, 81, 81, 174, 1, 9327, 3205, 9358, 2823, 9936, 176, 1, 3270, 8512, 1371, 14526, 3285, 81, 96, 10761, 14642, 13517, 1, 9358, 4844, 1, 10603, 9530, 13992, 13573, 10634, 13532, 1852, 683]",1
7746375,"[12556, 11408, 10634, 8550]",1
5471491,"[11413, 8143, 794]",1
892244,"[12936, 81]",1
8791102,"[1030, 10711, 9659, 4683, 10960, 1, 8868, 8922, 2670, 9225, 5111, 1371, 7037, 6464, 3285, 9967, 10693, 9659, 5013, 2990]",0
8896556,"[5952, 6187, 3352, 13028, 14207, 8158, 3270, 9659, 9683, 3852, 11683, 11414, 9077, 6464, 3045]",1
3274299,"[2770, 1, 8202, 12942, 11966, 81, 96]",0
9846967,"[10711, 1292, 5360, 1, 4781, 3354, 2, 3]",0
8573279,"[2588, 11450, 10634, 9712, 1, 10603, 3193, 10557, 13641, 13624, 11513, 11030, 7819, 11149, 3270, 2964, 10634, 7909, 14207, 1505, 8642, 7106, 10825, 4683, 11287, 14057, 4048, 1229, 1141, 8713]",1
4939016,"[9736, 6601, 3285, 5475, 3852, 11998, 3045, 81, 81, 8189, 4802, 1, 9659, 81, 111, 11450, 11149, 9177, 81, 96]",1
9914525,"[792, 4838, 8083, 8680, 9912, 8625, 10634, 7572, 14415, 350, 792]",1
9648418,"[9055, 4189, 10603, 13130, 10557, 12308, 14207, 1371, 6575, 10641, 3852, 12308, 14379, 1361, 10497, 9720]",0
2919983,"[8163, 14695, 3352, 10531, 9967, 2735, 3354, 5047, 8567, 56, 791, 11987, 12578, 12778, 2827, 1, 56, 56]",1
5400905,"[9937, 9700, 4037, 3270, 12133, 11105, 9327, 3852, 1032, 12030, 3270, 9659, 81, 8567, 2670, 3852, 10163, 14787, 1, 4037, 3285, 81, 81]",1
6005777,"[3205, 13912, 816, 9510, 6405, 5003, 7254, 10531, 2233, 4802, 11830, 6256, 12251, 8866, 8922, 8136, 2, 2, 1958]",1
7477329,"[11375, 10087, 9327, 3708, 3432, 7347, 14207, 1371, 14440, 12030, 1505, 1091, 11513, 10634, 9366, 814, 684]",1
9696893,"[1, 842, 5697, 3852, 5380, 3270, 1, 4802, 1, 1, 3594, 3354, 12107, 12251, 787]",0
1366955,"[10428, 10603, 3405, 9659, 4552, 6849, 4037, 81, 9530, 2058, 1229, 11793, 14207, 1505, 3852, 8062, 842, 1]",0
3605849,"[6252, 14379, 9659, 81]",0
3800800,"[8635, 14294, 10825, 9912, 14872, 14294, 10586, 10603, 11929, 81, 2101, 306, 3062, 3611, 56, 2899, 10603, 9565, 7263, 10603, 5310, 4683, 5663, 81]",1
6233989,"[10637, 5690, 4958, 9327, 7105, 1, 4683, 5013, 3038, 13992, 14086, 8528, 2708]",1
8796039,"[4958, 9392, 1422, 3205, 10634, 81, 96]",1
8787530,"[11397, 5860, 1, 5860, 9077, 792, 2546, 9463, 5557, 12159, 9327, 11482, 1371, 1, 7243, 3270, 9463, 8936, 14207, 2670, 11149, 3270, 8936, 4189, 5003, 12251, 791, 9694, 3421, 6855, 3270, 1292, 2670, 3852, 14523, 9307, 3285, 791, 791]",1
7972579,"[13978, 10634, 9967, 2903, 10546, 10927, 842, 8809, 4037, 3038, 81, 81]",1
8604082,"[10634, 9659, 6416, 5322, 13971, 7788, 842, 4060, 785]",0
10226885,"[8928, 10497, 10983, 10557, 7221, 5326, 3852, 5357, 6284, 8562, 1, 1361, 1141, 3354, 81, 13741, 4958, 6410, 9358, 8625, 10603, 10825, 81, 96, 8675, 3270, 2078, 3592, 10634, 2128, 11998, 8567, 14207, 8158, 3782, 5663, 4683, 3948, 10825, 842, 4037, 9312, 3354, 81]",1
7933763,"[9116, 5384, 7819, 842, 11149, 12251, 350]",0
4348963,"[1, 8556, 842, 5046, 2753, 11998, 3354, 791]",1
7917933,"[11337, 9789, 3270, 5690, 842, 8689, 9346, 9659, 9327, 13028, 14294, 1313, 81, 786]",0
8769033,"[10634, 9659, 251, 3062, 970, 1494, 13744, 9077, 3157, 1505, 11297, 177, 6284, 10531, 6509, 4234, 11189, 6430, 7572, 3728, 6959, 10634, 3728, 11414, 10578]",1
2430144,"[7515, 13731, 10497, 6139, 6416, 1505, 81, 96, 2001, 10578, 10557, 1041, 14207, 1505, 3047, 4683, 1, 11642, 12125, 81, 81]",0
5874464,"[5528, 1505, 8549, 14294, 9659, 81]",1
2112485,"[7528, 842, 7105, 11310, 8922, 3354]",0
9618180,"[5520, 12658, 8984, 10603, 14020, 7746, 9358, 3852, 15019, 9302, 3270, 11934, 5065, 10603, 2988, 14415]",0
9258604,"[12267, 6416, 1505, 11149, 3285, 3003, 11957, 3045, 81, 81, 8724, 3852, 12308, 14440, 14207, 1505, 81, 81, 13978, 7043, 8390, 14415, 81, 81, 7872, 10634, 14207]",0
7877703,"[10637, 5690, 10946, 10634, 14379, 7819, 11149, 10560, 8445, 10531, 1320, 6391, 3405, 1, 3852, 9305, 14447, 3381, 1, 10634, 7593, 3354, 14484, 14410, 81, 96, 1, 11513, 10943, 5550, 842, 4475, 14484, 14410, 81, 96, 12936, 10603, 1, 4475, 14484, 14410, 12704, 2120, 3125, 11355, 4189, 10603, 9545, 81, 96, 13200, 10711, 8984, 8928, 10497, 14448, 6187, 9302, 1391, 12251, 682]",1
6197146,"[11683, 11414, 9312, 10578]",1
4533074,"[5690, 6418, 4936, 10634, 4276, 1, 14207, 3290, 10927, 842, 8809, 4037, 3045]",0
2959685,"[9146, 11513, 10634, 9659, 6416, 5326, 13912, 10171, 9312, 3782, 2284, 10634, 2670, 3045, 11683, 12936, 10603, 9659, 3782, 1229, 1141, 8713]",1
6944110,"[9322, 12133, 4936, 9327, 8809, 4189, 9077]",1
7713301,"[7797, 81, 81, 14307, 3270, 5239, 12251, 8866, 8922, 12251, 81, 96, 1374, 14310, 9659, 10881, 10693, 8062, 4683, 3270, 6529, 3852, 5483, 1, 81, 81]",0
8190117,"[10711, 9659, 3270, 2325, 14198, 9302, 12251, 12936, 3354]",1
10138101,"[14310, 1701, 11054, 12670, 10634, 3652, 4037, 5326, 10199, 3354]",1
10078198,"[899, 10634, 5688, 81, 81, 8651, 4265]",1
6636725,"[222, 3062, 11533, 9659, 10943, 1320, 1045, 14207, 3748, 3001, 12308, 14526, 3354, 81, 2120, 1815, 9659, 10603, 11609, 11513, 10943, 13381, 81]",0
5220879,"[8567, 2670, 10634, 9659, 9714, 9327, 9661, 9358, 6416, 1505, 3924, 8580, 10171, 5318, 2758, 3782, 1229, 2286, 795]",0
9668796,"[9967, 162, 11639, 10531, 9302, 3270, 1321, 350, 942, 4802, 5139, 7819, 842, 9302, 3354, 81]",0
9849286,"[4958, 9327, 3728, 2735, 3270, 12132, 8868, 8922, 3285, 2642, 7406, 8690, 9177]",1
5352705,"[12308, 14440, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 136]",0
6141749,"[8202, 12159, 12961, 10922, 5003, 6397, 11412, 1505, 14685, 7980, 1371, 5045, 3354, 9109, 1292, 12454, 11967, 5577]",0
8913936,"[5625, 350, 8984, 350, 2058, 9659, 8615, 81, 96, 14866, 1, 350, 14866, 4802, 8907, 14207, 3270, 5557, 4802, 12779, 1, 14866, 4802, 8907, 14323, 2058, 2964, 3852, 11619, 8615, 81, 81, 10634, 9659, 10603, 11352, 3270, 4133, 11105, 81, 81, 14004, 6416, 1505, 2799, 12251, 4876, 7243]",0
8392463,"[9659, 842, 1, 1867]",0
8951182,"[9529, 3852, 8062, 11534, 3852, 5373, 14952, 14526, 3354, 81, 81]",1
9434750,"[14004, 5003, 6572, 5375, 1320, 8868, 7819, 11149, 10557, 4234, 81, 10639, 3924, 12030, 1505, 6416, 3270, 7105, 10531, 9302, 10557, 2504, 1505, 1, 5195, 6240, 7954, 10497, 6416, 1391, 12317, 8404, 14207, 3364, 7071, 4189, 1, 13852, 1701, 9820, 9327, 1032, 14207, 1505, 2745, 4234, 81]",0
9168336,"[1, 10634, 8953, 5438, 14207, 3354, 81]",0
6454168,"[12936, 11132, 81]",1
9912842,"[6699, 10959, 9327, 3708, 3432, 1, 7819, 11149, 3270, 9659, 11132]",1
8740270,"[9659, 4802, 4356, 9109, 5167, 4802, 13637, 4179, 10825, 4475, 14415, 10531, 1187, 7548, 10497, 10834, 14214, 10603, 14140, 10557, 928, 14321, 81, 10634, 9659, 3270, 2012, 11917, 3852, 5032, 8254, 12251, 5497, 81, 8160, 10557, 6256, 1505, 8445, 3420, 6416, 4475, 81]",0
6028924,"[12020, 14207, 3354, 81]",0
8351646,"[12309, 8936, 4189, 3852, 12308, 14440, 14415, 8936, 4189, 10603, 3193, 10557, 14819, 2602, 3270, 1371, 9302, 10578]",0
8544580,"[9133, 10557, 4343, 11414, 1371, 6602, 12317, 12267, 10531, 8615, 10423, 14477, 5483, 6571, 12030, 1391, 3270, 9659]",0
7272374,"[14948, 7311, 10943, 1320, 14823, 14526, 10557, 4326, 3270, 6359, 3852, 10751, 1, 13935, 10634, 4487, 1320, 8868, 1371, 4037, 9312, 10557, 4326, 81, 791, 5373, 3354, 4778, 9327, 3709, 5663, 9077, 6416, 3316, 3594, 1, 12251, 81, 111, 1]",0
7084522,"[10711, 1361, 3852, 9659, 4476, 81, 81]",0
3655973,"[8567, 11414, 3270, 3811, 11248, 10531, 3182, 12536, 2670, 1, 12251, 5071, 14440]",1
5111047,"[8756, 3852, 9096, 9327, 5634, 7071, 3270, 2012, 4323, 10557, 10333, 2237, 14207, 5318]",1
6288637,"[10711, 11622, 11513, 10943, 7106, 9327, 5375, 1320, 1320, 7819, 11149, 10560, 7347, 14440, 6416, 3270, 81, 81]",1
9737240,"[11023, 7106, 14440, 706, 11252, 9327, 11683, 3001, 11414, 1371, 6602, 3573, 2, 3, 794]",1
7120261,"[11683, 3075, 3270, 11998, 10537, 8062, 11534, 842, 11683, 5360, 1141, 3045]",0
9708380,"[13978, 9967, 10704, 350, 8868, 5870, 4189, 10944]",0
6993527,"[6923, 14031, 8563, 10531, 8756, 3852, 2285, 3270, 5348, 81]",1
6963145,"[5800, 4631, 10603, 9530, 11683, 11287, 6601, 8143]",1
105503,"[1230, 1872, 11967, 12490, 9327, 11967, 842, 12251, 350]",0
10083462,"[9967, 3728, 6955, 10557, 1155, 10557, 8250, 12251, 785, 81, 81]",0
5694023,"[10242, 3852, 5483, 6509, 774, 1, 2203, 4189, 10634, 2, 12]",1
4140644,"[2356, 14810, 2, 4]",1
9493317,"[13978, 174, 11639, 7791, 1145, 9080, 4683, 8615, 350, 10636, 1157, 11450, 10943, 3850, 350, 379, 8564, 1, 1505, 8062, 6416, 3355, 13304, 1, 13304, 4683, 2915, 5940, 9912, 1, 842, 5373, 11760, 1505, 2915, 13886, 3852, 3999, 9327, 12251, 4680, 81, 7625, 12564, 2999, 3270, 1080, 12317, 10102, 4189, 7746, 9327, 4936, 9327, 9648, 2848, 10557, 1229, 9007]",1
4152589,"[4993, 9787, 4993, 81, 9510, 11930, 5922, 4189, 10531, 10711, 12582, 10497, 1127, 3354]",0
